snippet,headline__main,year_mo,compound,negative,neutral,positive
"U.S. Rep. Louise Slaughter could fiercely debate legislative opponents on the House floor, then sing harmony with them for charity, use her scientist's mind to argue for human rights and sweeten a discussion with homemade rhubarb pie, Washington c...","Rep. Slaughter Praised as Champion for Women, Constituents",201803,0.4767,0.056,0.816,0.128
New President Martin Vizcarra promised to fight Peru's corruption head on as he assumed the office Friday vowing to heal the wounds left by a vote-buying scandal that abruptly forced his predecessor from office.,Peru's New President Vows to Tackle Endemic Corruption,201803,-0.7184,0.212,0.725,0.063
"Barcelona talisman Lionel Messi has the talent and maturity to carry Argentina's hopes of a successful World Cup campaign this year, the national team's manager Jorge Sampaoli has said.",Argentina to Be 'Messi's Team' at the World Cup-Sampaoli,201803,0.8555,0,0.727,0.273
Peru's new president has scarce experience governing but is known as a consensus builder who might have a shot at bridging divides after one of the most-bitter political crises in the Andean nation's recent history.,Peru's New President a Political Novice Facing Tough Odds,201803,0,0,1,0
"Jaelynn Willey, 16, was shot at Great Mills High School on Tuesday. She died, “surrounded by her family,” on Thursday.",Girl Shot at Maryland School Dies After Being Taken Off Life Support,201803,0.128,0.14,0.7,0.16
"The controversy over protests during the national anthem at NFL games last season helped propel issues of racial inequality and social injustice to the forefront and gave athletes a stronger voice to bring about change, current and former players ...",NFL Players Use Attention Over Protests to Push for Change,201803,-0.4588,0.127,0.814,0.059
It was a beautiful day to honor Mister Rogers with a postage stamp.,US Postal Service Unveils Mister Rogers Postage Stamp,201803,0.7964,0,0.559,0.441
"Former Vice President Joe Biden, still grieving the loss of his son to cancer and unsure whether he'll run for president in 2020, said Friday that America is in a battle for the nation's soul.",Former VP Biden: America in Battle for 'the Soul' of Nation,201803,-0.9274,0.335,0.665,0
This photo gallery highlights some of the top news images made by Associated Press photographers in Latin America and the Caribbean published in the past week.,"AP PHOTOS: Editor Selections From Latin America, Caribbean",201803,0.2023,0,0.933,0.067
"China urged the United States on Friday to ""pull back from the brink"" as President Donald Trump's plans for tariffs on up to $60 billion in Chinese goods moved the world's two largest economies closer to a trade war. ",China Urges U.S. Away From 'Brink' as Trump Picks Trade Weapons,201803,-0.2732,0.091,0.843,0.066
"The United States will deploy a record number of Marines to train in Australia, the Australian defense minister said on Friday, as Washington seeks to counter what it describes as Chinese aggression in the region.",Record Number of U.S. Marines to Train in Australia in Symbolic Challenge to China,201803,0.34,0.058,0.794,0.148
"After three decades of monogamy, a woman starts seeing a man who embraces open relationships.","First Try the Pastrami, Then the Polyamory",201803,0,0,1,0
"The Kentucky Senate overwhelmingly approved legislation on Thursday to ban a common abortion procedure once the patient reaches her 11th week of pregnancy, in what would amount to one of the strictest abortion limits yet in the United States.",Kentucky Senate Passes Bill Restricting Abortion Procedure,201803,0.1779,0.114,0.735,0.151
"The women’s team won its second national championship in a row and third in five years. Now, the men take their turn.","Clarkson, a Tiny Hockey Hotbed, Aims for Two N.C.A.A. Titles",201803,0.765,0,0.742,0.258
"You read it, we compiled it. Here are Australia’s favorite essays on love, in all its delightful and dark nuance.",The 5 Most-Read ‘Modern Love’ Columns in Australia,201803,0.9001,0,0.607,0.393
Anze Kopitar was asked over and over about scoring four goals. All he wanted to do was talk about earning two points. That's the No. 1 figure on his mind.,"Kopitar Scores 4 Times, Kings Cruise to 7-1 Win Over Avs",201803,-0.296,0.073,0.927,0
"Mexico's president on Thursday defended his decision to open the energy sector against attacks from the man currently favorite to succeed him, saying a rollback of the measure could cost the country billions of dollars in lost investment.",Mexican President Defends Energy Reform From Leftist's Attacks,201803,0.4767,0.114,0.703,0.182
A representative for Lorna Luft says the singer has had successful brain surgery after being diagnosed with a tumor.,Rep: Lorna Luft Has Successful Brain Surgery for Tumor,201803,0.296,0.121,0.701,0.178
"Notable firings and resignations from President Donald Trump's White House since he took office on Jan. 20, 2017.",Notable Firings and Resignations From Trump's White House,201803,-0.296,0.115,0.885,0
Kane Williamson's career has many more years left to run but the New Zealand captain reached the first of many milestones predicted of him since his breakthrough as a teenager with a routine shot in the first test against England on Friday.,Cricket-Williamson Achieves First of Many Expected New Zealand Records,201803,0.1531,0,0.961,0.039
"Former Playboy model Karen McDougal, who claims to have had a 10-month affair with U.S. President Donald Trump starting in 2006, told CNN’S Anderson Cooper 360 in an interview broadcast on Thursday night that she was in love with Trump. ",Ex-Playboy Model Tells CNN She 'Was in Love' With Trump,201803,0.6369,0,0.9,0.1
"Sloppy blood collection and identification by Afghanistan's army may have led to the deaths of wounded Afghan soldiers who received the wrong blood type, a U.S. watchdog said. Its report also questioned whether blood was being properly tested for ...",Afghan Army Faulted for Sloppiness With Blood-Type Testing,201803,-0.5423,0.108,0.892,0
"A fire in a Ho Chi Minh City apartment block killed 13 people in the early hours of Friday, state media and a fire department official in the Vietnamese economic hub said.","Apartment Blaze in Ho Chi Minh City Kills 13, Injures 27",201803,-0.9042,0.328,0.672,0
The Vancouver Canucks have struggled to score since rookie Brock Boeser was shelved by a back injury.,"Canucks Beat Blackhawks 5-2, Stop 7-Game Slide",201803,-0.6369,0.271,0.729,0
"Voices of concern emerged in South Korea and elsewhere in Asia on Friday after U.S. President Donald Trump shook up his foreign policy team again, prompting worries over Trump's pending summit with North Korean leader Kim Jong Un.",North Korea Hawk Bolton's Appointment as White House Adviser Fans Worries in Asia,201803,-0.4939,0.104,0.896,0
Donovan Mitchell and the Utah Jazz got right back on the winning track.,"Mitchell Scores 26, Jazz Beat Mavericks 119-112",201803,0.5267,0,0.779,0.221
"In a lengthy television interview, Ms. McDougal said she was hurt when the president offered her money after sex, but added that they ended up in love.",Ex-Playboy Model Karen McDougal Details 10-Month Affair With Donald Trump,201803,0.6808,0.069,0.75,0.181
"Lewis Hamilton led a Mercedes 1-2 at the top of the timesheets for the first free practice session at the season-opening Australian Grand Prix on Friday, while McLaren's hopes of a clean start were tempered by reliability issues.",Motor Racing: Hamilton Leads Mercedes 1-2 in First Practice,201803,0.9118,0,0.695,0.305
Ping-Pong and a German festival helped Van finally confront the reality that’s been staring her in the face.,"‘Atlanta’ Season 2, Episode 4: Game Over?",201803,0.3612,0.085,0.754,0.161
"A teenage girl who was shot when a classmate opened fire inside their Maryland high school has died, authorities said Friday.",Maryland School Shooting Victim Has Died,201803,-0.7184,0.261,0.739,0
Auston Matthews didn't look rusty in his return from a monthlong layoff.,Matthews Scores as Leafs Down Predators 5-2,201803,0,0,1,0
James Harden struggled to find his shot for four quarters before the NBA's leading scorer mustered just enough offense in overtime to help the Houston Rockets to another win.,Harden Scores 10 in OT to Lift Rockets Over Pistons 100-96,201803,0.4228,0.13,0.691,0.18
A rescheduled game this week that forced the Pelicans to play five times in six nights provided Anthony Davis and New Orleans with what would have been a reasonable excuse for fading against a young Lakers squad that was eager to push the pace aft...,"Davis, Rondo, Push Pelicans Past Lakers, 128-125",201803,0.296,0.064,0.805,0.131
"Mr. Wynn, who resigned as chief executive last month after sexual misconduct claims from women who had worked for him, sold his remaining shares in Wynn Resorts.",Steve Wynn Agrees to Sell Entire Stake in His Casino Company,201803,0.0516,0.068,0.856,0.075
"In five previous games against the Senators, Connor McDavid had yet to score a goal. He more than made up for it on Thursday night.","McDavid Has 2 Goals, 2 Assists; Oilers Top Senators",201803,0,0,1,0
"President Trump’s new national security adviser is known as an uncompromising, often undiplomatic conservative. Some of his views were once out of the mainstream, but not anymore.",3 Examples of John Bolton’s Longtime Hard-Line Views,201803,0.1779,0,0.939,0.061
Jordan Spieth and Patrick Reed want to outdo each other even when playing as partners on the U.S. Ryder Cup team so the rivalry will be fierce when they clash on Friday at the WGC-Dell Match Play in Texas.,"Reed, Spieth Take Rivalry to Match Play Encounter",201803,0.5423,0,0.867,0.133
News that Mr. Bolton will become President Trump’s third national security adviser was met with immediate acclaim and criticism. We rounded some of it up for you.,How the Left and the Right Reacted to John Bolton as National Security Adviser,201803,-0.128,0.096,0.825,0.079
