snippet,headline__main,year_mo,compound,negative,neutral,positive
"Navy started this season 2-4, but the Midshipmen have won four of their last five and are set to play San Diego State in the Poinsettia Bowl. Saturday’s game will be the season finale for 4-7 Army.",Saturday’s College Football Game to Watch: Navy (6-5) vs. Army (4-7),201412,0.8462,0,0.811,0.189
Naz Long finished with a season-high 21 points as the Cyclones ran away from their in-state rival in the second half.,"Even With Star Suspended, Iowa State Routs Iowa",201412,0,0,1,0
"Rose scored 31 points for Chicago, the first time he had topped 30 since March 2012.",Derrick Rose Shows Old Form as Bulls Top Trail Blazers,201412,0,0,1,0
"Cumanda Kollaris, who works at a hair salon, received Neediest Cases money to enroll in a colorist course to develop further as a stylist.",Helping a Queens Woman With Professional Development,201412,0,0,1,0
"Lottery numbers for New York, New Jersey and Connecticut.","Winning Lottery Numbers for Dec. 12, 2014",201412,0,0,1,0
Immigrant service providers and government officials are moving to forestall an expected rise in immigration fraud ahead of President Obama’s executive action.,"Preparing for Immigration Reform, and Warning of Potential Fraud",201412,-0.5859,0.153,0.847,0
"The Nets and the 76ers combined for 41 turnovers and 32 missed 3-point attempts in the game, the closest one the Nets had played in nine days.","Playing Down to 76ers’ Level, a Short Drop, the Nets Shuffle to Victory ",201412,0.0516,0.074,0.845,0.081
"As speculation about his future continued, Anthony scored 22 points to help the Knicks earn their second road win of the season and end a 10-game losing streak.","With Carmelo Anthony in Center of Storm, a Cloud Lifts, Finally, for the Knicks",201412,0.5994,0.079,0.725,0.196
"An aide confirmed that Speaker Sheldon Silver earns money from legal fees in addition to the pay he has long acknowledged receiving from a personal-injury law firm, but did not offer more details.","Silver, New York Assembly Speaker, Declines to Reveal Source of Some Outside Income",201412,0.0129,0.037,0.924,0.039
"To end an impasse and allow for elections, President Michel Martelly said that he would accept the recommendations of a commission that has called for the prime minister to resign.",Haitian President May Drop His Premier,201412,0.2732,0.073,0.79,0.137
"Injuries and illness have provided opportunities for Kevin Hayes, 22, and J. T. Miller, 21, to gain valuable experience playing alongside the Rangers’ veterans this year.","Amid Underwhelming Start, Two Young Rangers Begin to Thrive",201412,0.802,0.078,0.607,0.315
"Three lawyers sent a letter asking that the beeping from long-range acoustic devices, called a deterrent function, not be used until the police had fully tested it.",Concerns Raised Over Shrill Device New York Police Used During Garner Protests,201412,0,0,1,0
The women’s college is considering adopting a formal admissions policy as it and other single-sex schools grapple with shifting notions of gender.,Barnard Considers Policy for Transgender Students,201412,0,0,1,0
The popular helmets — made by Cascade Lacrosse — will receive enhanced padding at no cost to their owners.,Maker Agrees to Modify a Lacrosse Helmet That Was Decertified,201412,0.1531,0.1,0.773,0.127
"A New York construction executive who invested in a movie to be written by Chazz Palminteri and another to star John Travolta fell victim to a con artist, a federal complaint charges.","On Planned Mob Films, Multimillion-Dollar Fraud Is Alleged Before Cameras Ever Roll",201412,-0.6597,0.204,0.796,0
"Mrs. Cochran, a former teacher, was in a nursing home when she became part of an unsuccessful attack ad against her husband, Senator Thad Cochran.","Rose Cochran, a Figure in a Campaign Attack Video, Dies at 73",201412,-0.6808,0.211,0.789,0
"Ashton B. Carter, President Obama’s nominee to become defense secretary, underwent what an administration official called “a long-planned surgical procedure on his back” on Friday.",Defense Nominee Ashton Carter Has Back Surgery,201412,0.128,0,0.941,0.059
Ron Burke inherited his father’s training business and became the first harness racing trainer to earn $100 million in purses won.,"No Longer Fearful, a Trainer Presides Over an Empire ",201412,0.5719,0,0.844,0.156
"A leader who was a political prisoner took a moral stand in accepting six detainees. If others also stepped forward, it could hasten the closing of the prison.",Uruguay’s Guantánamo Gesture,201412,-0.6369,0.217,0.701,0.083
"Attorney General Eric H. Holder Jr. spoke with the police and community members in Chicago on Friday about law enforcement practices, his latest stop in a nationwide tour.",Illinois: Holder Speaks on Police Tactics,201412,-0.296,0.078,0.922,0
"The counteroffensive, which includes a new website, began even before the Senate committee issued its report on the agency’s harsh treatment of detainees.",Ex-Chief Leads Vocal Defense of C.I.A.,201412,-0.4404,0.121,0.879,0
A judge on Friday found a South Carolina mother who drove her three children into the Atlantic Ocean not guilty of felony child abuse by reason of insanity.,Florida: Mother Ruled Insane in Attack,201412,-0.5744,0.225,0.627,0.148
The fact that President Obama had to lobby his own party so intensely to avoid a government shutdown speaks to the challenge he faces in dealing with a hostile Congress.,Obama’s Pleas Foreshadow Tense Relationship With a New Congress,201412,-0.3054,0.16,0.688,0.153
"As the president speaks out on Eric Garner and Michael Brown, his shifting roles come through clearly.",Mr. Obama Considers the Nationwide Protests From Three Points of View,201412,0.4019,0,0.856,0.144
"Four people were injured in a shooting outside a Portland high school on Friday, throwing an area in the north end of the city into chaos.",Oregon: 4 Hurt in Shooting Near Portland High School,201412,-0.7506,0.225,0.775,0
"Newly declassified documents show disagreement among judges on the secret surveillance court, and the Bush administration pushing forward with “innovative” solutions.",Documents Shed New Light on Legal Wrangling Over Spying in U.S. ,201412,-0.2023,0.108,0.819,0.073
The final report on the May derailment that injured 30 in Woodside said the workers did not spot a defect on the track for more than a year.,M.T.A. Wants to Discipline 4 Employees in Queens Subway Derailment,201412,-0.169,0.094,0.835,0.071
"A special prosecutor to investigate corruption is expected to be named soon, but falling confidence in the president and the political process itself is imperiling the mission before it begins.",Mexico Faces Growing Gap Between Political Class and Calls for Change,201412,0.6597,0.056,0.76,0.184
"After state officials said Lennon Lacy, 17, whose body was found hanging from a swing set in North Carolina, committed suicide, the local chapter of the N.A.A.C.P. asked the F.B.I. to intervene.",F.B.I. to Investigate a Hanging Death in North Carolina,201412,-0.5267,0.126,0.815,0.059
The prosecutor of the International Criminal Court said Friday that she was suspending investigations in Darfur because no arrests had been made in a decade and the United Nations Security Council had been unwilling to use its powers to help.,Sudan: Prosecutor Halts Darfur Inquiry,201412,-0.1531,0.172,0.668,0.16
"Mayor Bill de Blasio’s plan for treatment and housing, instead of repeated incarceration, is an ambitious — and laudable — effort.",Keeping the Mentally Ill Out of Jail ,201412,0.4767,0,0.866,0.134
Federal and state grand juries in New Orleans added new sexual assault and drug charges to multistate criminal counts faced by Sharper.,Former Saints Safety Darren Sharper Faces Added Rape Charges,201412,-0.743,0.307,0.594,0.099
The case involves a Louisiana man who has been denied a resentencing hearing for a 1984 murder when he was 17.,Justices to Decide if a Ban on Life Terms for Juveniles Applies Retroactively,201412,-0.8126,0.319,0.63,0.05
"Leila Amineddoleh, a specialist in art law, is sharply critical of the British Museum’s loan to the Hermitage.",The Odyssey of the Greek Marbles,201412,-0.3182,0.126,0.874,0
"A sign urging environmental action during a United Nations summit meeting on climate change was placed near a 1,000-year-old geoglyph that is a cultural treasure in Peru. Officials are outraged over the trespassing and the disturbance of the ancie...",Peru Is Indignant After Greenpeace Makes Its Mark on Ancient Site,201412,-0.2732,0.145,0.736,0.119
"The medical examiner has issued a homicide ruling in the death of 12-year-old Tamir Rice, who was said to be holding a toy gun when he was shot by a rookie Cleveland police officer.",Police Shooting of Tamir Rice Is Ruled a Homicide,201412,-0.743,0.178,0.822,0
"A substantial number of white people have joined the First Corinthian Baptist Church in Harlem, a trend that defies the racial norms of American Christianity.",A Shift in Demographics at a Church in Harlem,201412,0.2732,0,0.871,0.129
"Jeffrey Ainis, a reader, calls on President Obama to address the issue in his State of the Union Message.","Act on the Climate, and Brush Off the Deniers ",201412,0,0,1,0
"The American Psychological Association and others respond to news articles about torture, by the United States and Brazil.",The Torture Report: Voices of Outrage ,201412,-0.2732,0.172,0.705,0.123
"With a relegation system like those in European soccer leagues, the worst N.B.A. teams would be sent down to lower tiers, providing an incentive to avoid tanking.",Soccer Shows How the N.B.A. Could Make Losing Hurt,201412,-0.5423,0.246,0.609,0.145
"The swoon in oil prices led to a steep decline in equities, as investors feared that the declining energy demand meant that the global economy was slowing.","Oil Prices Fall Again, and Stocks Follow Suit",201412,-0.3818,0.158,0.772,0.07
"SILVER--David, 84, passed away December 7 with his adored daughter and wife, Nicole and Linda, at his side. He leaves a devoted family, including his brother, Michael, in-laws Ronnie, Saad and Alan, daughter Valerie, and the many loyal friends who...","Paid Notice: Deaths  SILVER, DAVID",201412,0.8934,0,0.744,0.256
"SCHIFF--Gerald I. Architect, of Larchmont, NY passed away November 28, 2014 at 88. Beloved husband of Selma for 65 years. Cherished father of Peter, Margaret and Michael. Adored grandfather of Sarah, Jenny and Elizabeth. Loving father- in-law of A...","Paid Notice: Deaths  SCHIFF, GERALD I",201412,0.9231,0,0.725,0.275
"SALOMON--William Roger, age 100, died peacefully in his home on December 7, 2014 after a slow decline in health and a long and bountiful life. Managing Partner of Salomon Brothers from 1963-78, he joined the firm started by his father, Percy, his ...","Paid Notice: Deaths  SALOMON, WILLIAM ROGER",201412,-0.0516,0.078,0.848,0.074
"RUSSELL--Cynthia L.,88, of Chapel Hill, died on December 8 surrounded by family. Born in New York City. Raised five children with lifelong husband, John, in Rumson, NJ. Survived by brother Charles Lee, sister Mary Lambert, 12 grandchildren, 12 gre...","Paid Notice: Deaths  RUSSELL, CYNTHIA L.",201412,-0.0772,0.084,0.839,0.077
"ROTTENBERG--Phyllis, peacefully on November 30, 2014. Beloved wife of the late Sigmunt Rottenberg, loving mother of Lana (Piers Knight) and Eta, devoted grandmother of Amanda. Phyllis found great pleasure in music, especially international folk da...","Paid Notice: Deaths  ROTTENBERG, PHYLLIS",201412,0.9686,0,0.579,0.421
"ROSENBERG--Robert. The Board of Governors and members of Beach Point Club note with deep sorrow the passing of our fellow member, Robert Rosenberg, and extend sincere condolences to his family. James Dreyfus, President 1/3","Paid Notice: Deaths  ROSENBERG, ROBERT",201412,0,0.088,0.799,0.113
"ROSENBERG--Robert, died peacefully Saturday, December 13, 2014 at the age of 92. He is survived by his beloved wife of 44 years, Mildred, his son John (Fern) of Kansas, daughter Nancy Sutherland of Ohio and adopted son John (Whitney) of Greenwich ...","Paid Notice: Deaths  ROSENBERG, ROBERT",201412,0.7506,0.07,0.736,0.194
"ROGERS--William B.,94, a generous philanthropist who founded American Trans Coil Corporation, died in his New York home on December 8. He leaves behind his wife of 70 years, Mollie, and daughters Patricia, Jill (Stuart), Merily (Mark) and five gra...","Paid Notice: Deaths  ROGERS, WILLIAM B.",201412,-0.0772,0.084,0.839,0.077
"POSNER--Norman, died December 12 at age 93. He was predeceased by Ruth, his wife and best friend, from whom he was inseparable for 67 years. Survived by children Henry, Michael, and Lillian, daughters-in-law Virginia and Andria, and grandchildren ...","Paid Notice: Deaths  POSNER, NORMAN",201412,0.7964,0.073,0.71,0.217
"OAKLEY--Robert B. The Board of Directors, Overseers and staff of the International Rescue Committee (IRC) are saddened by the loss of our dear friend Bob Oakley. A distinguished career diplomat, Bob served as a member of our Board or as an Oversee...","Paid Notice: Deaths  OAKLEY, ROBERT B",201412,0.5267,0.114,0.703,0.183
"MILCHMAN--Ernest, of Boca Raton, Florida on November 30th at age 86. Son of Henry and Anna Milchman, formerly of The Bronx and New Rochelle, Ernie graduated from Brooklyn College and New York Law School and became an accomplished lawyer and then f...","Paid Notice: Deaths  MILCHMAN, ERNEST",201412,0.0772,0.057,0.879,0.064
"MARTIN--Patricia J.,Went to God 26 of November. Long associated with the advertising world in New York City, she was the first female chair of the American Advertising Federation and later a member of the Advertising Hall of Fame. She will be lovi...","Paid Notice: Deaths  MARTIN, PATRICIA J.",201412,0.6124,0,0.886,0.114
