snippet,headline__main,year_mo,compound,negative,neutral,positive
"As the NFL's newest rushing star, Jay Ajayi is carrying the Miami Dolphins toward respectability.",Ajayi Rushes for 214 Yards to Help Miami Beat Bills 28-25,201610,0.5267,0,0.805,0.195
"In the program “Immortal Bach,” part of the White Light Festival, the ensemble sang works by Heinrich Schütz, Bach, Brahms, Schoenberg and Knut Nystedt.",Review: Berlin Radio Choir Honors Bach and Those He Influenced,201610,0.4939,0,0.878,0.122
"AT&T and Time Warner are playing up how their $85.4 billion merger will lead to innovative new experiences for customers. But analysts, public-interest groups and some politicians are far from convinced.",A Merged AT&T-Time Warner May Not Do Consumers Much Good,201610,0.7506,0,0.791,0.209
"Qatar's former emir, Sheikh Khalifa bin Hamad al-Thani died on Sunday, aged 84, Qatar's state news agency QNA reported.",Former Qatari Emir Dies Aged 84,201610,-0.5574,0.167,0.833,0
"Josh Huff returned a kickoff 98 yards for a touchdown, Carson Wentz outplayed Sam Bradford and the Philadelphia Eagles beat Minnesota 21-10 on Sunday, handing the Vikings their first loss of the season.","Eagles Beat Up Bradford, Hand Vikings First Loss 21-10",201610,-0.3182,0.071,0.929,0
"Fitz Magic returned after Geno Smith's sequel ended early, and the New York Jets got their first victory in over a month.",Fitzpatrick Solid in Relief in Jets' 24-16 Win Over Ravens,201610,0,0,1,0
"Matthew Stafford dropped back and delivered a strike, threading a sharp pass between a lunging linebacker and a blanketing cornerback.",Lions Top Redskins 20-17 on Stafford's TD Pass to Boldin,201610,-0.128,0.091,0.909,0
Matt LeBlanc plays a dad who assumes a more hands-on role in taking care of his three children when his wife returns to work.,Review: ‘Man With a Plan’ Dusts Off a Dated Premise,201610,0.6369,0,0.794,0.206
"Alex Smith huddled with Chiefs offensive coordinator Matt Nagy in front of his locker, not more than 15 minutes after Kansas City had beaten the New Orleans Saints on Sunday.","Alex Smith Leads Chiefs Past Mistake-Prone Saints, 27-21",201610,-0.7003,0.172,0.828,0
The Latest on a yoga pants parade in Rhode Island (all times local):,The Latest: Hundreds Defend Yoga Pants in Protest Parade,201610,0,0,1,0
"Madeleine Thien’s beautiful, sorrowful novel pieces together the story of musicians’ — and China’s — sufferings during the Cultural Revolution.","Review: In ‘Do Not Say We Have Nothing,’ a Portrait of Souls Snuffed Out",201610,0.4588,0.121,0.644,0.235
"Washington state is grossly unprepared for a large earthquake and tsunami that may strike in the coming decades, putting it at risk for a humanitarian disaster, the Seattle Times reported on Sunday, citing a draft government report.",Washington State 'Grossly' Unprepared for Major Quake: Report,201610,-0.8225,0.242,0.758,0
"A.J. Green juggled oranges on a postgame show after a win earlier this season, showing off for the cameras. His latest sleight-of-hand got a touchdown and turned a game.",Green's Catch Highlights Bengals' 31-17 Win Over Browns,201610,0.5859,0,0.863,0.137
Here’s what you need to know to start your day.,"Mosul, AT&T and U.S. Presidential Election: Your Monday Briefing",201610,0,0,1,0
Police say a South Carolina woman was fatally shot as she gathered with family inside a home the night before her sister-in-law's funeral.,SC Woman Killed Inside Home as Family Gathered for Funeral,201610,-0.7717,0.261,0.739,0
When Jose Mourinho and Pep Guardiola meet in their second Manchester derby on Wednesday they'll now have something in common. Both have prepared with humiliating 4-0 losses on their return to former clubs.,Mourinho Emulates Guardiola With 4-0 Humiliation vs Old Club,201610,-0.4588,0.133,0.815,0.052
"Big deals are usually postponed during times of political and economic uncertainty, but many corporate titans apparently see smooth sailing ahead.",The Corporate Confidence of the AT&T-Time Warner Deal,201610,-0.2732,0.14,0.86,0
"Sheikh Khalifa bin Hamad Al Thani, the former emir of the tiny Gulf nation of Qatar who was deposed by his son in a bloodless palace coup, died on Sunday.","Sheikh Khalifa, Deposed Former Ruler of Qatar, Dies at 84",201610,-0.5574,0.114,0.886,0
"The New York Giants had three takeaways all season, but that was before they faced quarterback Case Keenum and the struggling Los Angeles Rams.",Giants Beat Slumping Rams 17-10 in London,201610,-0.5719,0.139,0.861,0
A look at the best-of-seven World Series between the Chicago Cubs and Cleveland Indians:,Cubs-Indians: A Capsule Look at the World Series,201610,0,0,1,0
"In José Mourinho’s return to Stamford Bridge, he did not like what he heard from Chelsea’s new coach, in an apparent breach of the unwritten code governing managerial conduct.",Humiliation Is in the Air as Chelsea Routs Manchester United,201610,-0.2755,0.07,0.93,0
"When Time Warner Inc's Jeff Bewkes welcomed AT&T Inc's Randall Stephenson for lunch at Time Warner Center in New York in late August, their meeting was supposed to be one of the catch-ups the two chief executives have had over the years.","For AT&T, Time Warner Was Always on the Menu",201610,0.34,0,0.945,0.055
"England are waiting on the result of an x-ray to Maro Itoje, who is a doubt for the autumn internationals after injuring his hand in Saracens' Champions Cup win over Scarlets on Saturday.",Itoje Injury Adds to England Woe,201610,0.836,0.061,0.685,0.254
"The king of Saudi Arabia, the world's largest oil exporter, met Venezuela's president on Sunday in Riyadh and discussed ways to stabilise global oil prices, state news SPA reported.","Saudi King, Venezuelan President Discuss Oil Market Stability",201610,0,0,1,0
Padraig Harrington stayed calm on the final hole to win the Portugal Masters on Sunday for his first European Tour victory in eight years.,Harrington Claims 1st European Tour Victory in 8 Years,201610,0.7269,0,0.783,0.217
"Democratic presidential nominee Hillary Clinton thinks U.S. regulators should closely scrutinize AT&T's acquisition of Time Warner, her spokesman said on Sunday. ",Clinton Thinks Regulators Should Scrutinize AT&T-Time Warner Deal: Spokesman,201610,0,0,1,0
"Like some other recent N.B.A. champions, Cleveland has taken the Larry O’Brien Trophy on tour, but the extent to which they have embraced the trophy is unique.",Cavaliers’ Reward for the Title Is to Share a Prized Trophy,201610,0.4497,0,0.864,0.136
President Rodrigo Duterte of the Philippines repeatedly sought to distance the Philippines from the United States during his state visit to China.,Heng on the Philippines’ Relationship With China,201610,0.4215,0,0.882,0.118
The tour bus was traveling from a remote casino to Los Angeles when it slammed into a tractor-trailer near Palm Springs.,At Least 13 Killed in Bus Crash on California Highway,201610,0,0,1,0
"The Socialist Party voted not to block the re-election of Mr. Rajoy, the caretaker prime minister, clearing the way for him to form a new government.",Mariano Rajoy Set to Lead Spain as 10 Months of Deadlock Come to an End,201610,0.6256,0,0.818,0.182
"Chile's electoral service has mistakenly listed hundreds of thousands of voters as living in towns far away from their actual place of residence, casting a minor pall over Sunday's local elections.",Thousands of Chilean Mistakenly Put on Wrong Voter Rolls,201610,-0.296,0.071,0.929,0
Tim Kaine is shrugging off any possibility that he could be embarrassed by the release of hacked emails.,Vice Presidential Nominee Shrugs Off Threat by WikiLeaks,201610,-0.6369,0.245,0.755,0
A settlement has been reached between the Michigan House and aides to two former lawmakers who alleged they were wrongfully fired after reporting their bosses' extramarital affair and other misconduct.,2 Aides Settle Whistleblower Suit Against Michigan House,201610,-0.4939,0.113,0.844,0.044
Alassane Plea scored a hat-trick as Ligue 1 leaders Nice made light of Mario Balotelli's absence to win 4-2 at Metz on Sunday while Olympique Marseille held Paris St Germain to a goalless draw on new coach Rudi Garcia's debut.,Plea Grabs Hat-Trick as Leaders Nice Win Again,201610,0.765,0,0.841,0.159
"Ohio State dropped four spots to No. 6 in The Associated Press college football poll after its first loss of the season, and Penn State moved into the rankings for the first time since 2011 after upsetting the Buckeyes.","AP Top 25: Ohio State Slips, Penn State in, Houston Out",201610,-0.765,0.178,0.822,0
Tyler Perry bested Tom Cruise at the box office this weekend.,Tyler Perry's 'Madea' Tops Cruise's 'Jack Reacher' Sequel,201610,0,0,1,0
"With a strong lead in national polls, Mrs. Clinton is urging core Democratic constituencies to vote early in states where balloting has begun.",Hillary Clinton Presses Her Advantage Over a Struggling Donald Trump,201610,0.5106,0,0.864,0.136
New details from a U.S. military investigation into Navy Chief Petty Officer Jason Finan's death in Iraq are illustrating the twin risks of a bomb-ridden battlefield and shifting front lines in the campaign to retake the city of Mosul from Islamic...,U.S. Casualty in Iraq Shows Risks of Shifting Front Lines,201610,-0.8555,0.229,0.771,0
"It's a boy for music producer DJ Khaled and his fiancée Nicole Tuck, who welcomed their first child into the world early Sunday morning.",DJ Khaled and Fiancée Welcome Baby Boy on Snapchat,201610,0.34,0,0.902,0.098
"This is a presidential campaign about trust, temperament, honesty, judgment, character, personality and, some are convinced, a personality disorder or two.","WHY IT MATTERS: Beneath the Fury, Issues That Matter",201610,0.7579,0.1,0.558,0.342
A look at where Hillary Clinton and Donald Trump stand on three dozen issues:,"WHERE THEY STAND: Clinton, Trump on the Issues",201610,0,0,1,0
"An 18-year-old charged in a double homicide wants to marry her boyfriend, who pleaded guilty to first-degree murder in the case and was sentenced to 25 years in prison.",Suspect in Double Slaying Wants to Marry Convicted Boyfriend,201610,-0.9136,0.373,0.627,0
"A tour bus crashed into the back of a tractor-trailer on a Southern California highway before dawn on Sunday, killing 13 people and injuring 31, authorities said.","Thirteen Killed, 31 Injured in California Tour Bus Crash",201610,-0.6597,0.161,0.839,0
A Palestinian film organization has launched a new cinema award in an attempt to stimulate the local filmmaking industry and promote cinema culture in the Palestinian territories.,Palestinians Aim to Promote Local Cinema With New Award,201610,0.8176,0,0.689,0.311
Greece's power utility PPC confirmed on Sunday it has received two binding bids for a 24 percent stake in power grid operator ADMIE. ,Greek PPC Confirms Two Bids for Stake in Power Grid Operator ADMIE,201610,0,0,1,0
"Getting into the Las Vegas spirit, President Barack Obama told Nevadans late Sunday they have a winning hand in Democrats Hillary Clinton and Senate candidate Catherine Cortez Masto.",Obama Says Nevadans Have Drawn a Winning Hand With Democrats,201610,0.8074,0,0.743,0.257
Authorities say a flight from Philadelphia to Boston was delayed and ultimately a different aircraft was used after a couple gained unauthorized access to the plane.,Airline: Flight Delayed After Unauthorized Access to Plane,201610,0.1779,0.075,0.824,0.102
"The U.S. Senate subcommittee on antitrust will hold a hearing sometime this year on AT&T Inc's planned acquisition of Time Warner, a spokesman for the subcommittee's chairman, Mike Lee, said on Sunday. ",Senate to Hold Hearing on AT&T Acquisition of Time Warner,201610,0,0,1,0
